recordid,name,cwid
001Pn000010fcKCIAY,Correct Mechanical Services Inc.,19465
001Pn000010fcKEIAY,Livonia Public Schools,19713
001Pn000010fcNQIAY,"Jesse Stutts, Inc",20118
001Pn000010fcVSIAY,Schoolcraft Community Schools,19880
001Pn000010fcVYIAY,Henkel Corporation,21152
001Pn000010fclaIAA,Access Business Group,19353
001Pn000010fd3NIAQ,Dalcoma Properties,21516
001Pn000010fd3RIAQ,Ansafone Contact Center,20271
001Pn000010fd4xIAA,Midwest Cleanrooms,19758
001Pn000010fdHsIAI,SJ Alliance Mechanical,20492
001Pn000010fdL7IAI,Huntington Bank,19653
001Pn000010fdOIIAY,Kelloggsville Public Schools,19683
001Pn000010fdT9IAI,"John Darr Mechanical, Inc",19671
001Pn000010fdUkIAI,Dominican Sisters of Grand Rapids,19505
001Pn000010fdY0IAI,The City of Kalamazoo,21929
001Pn000010fdjLIAQ,Van Buren County,19976
001Pn000010fdksIAA,Automation Control Engineers,20028
001Pn000010fdwAIAQ,Addison Community Schools,19311
001Pn000010fe96IAA,"De-Cal, Inc.",21706
001Pn000010feKPIAY,St Pius Catholic Parish,19924
001Pn000010feNcIAI,Custom Sheet Metal & Heating,19474
001Pn000010fePDIAY,Melink Corporation,20136
001Pn000010feSnIAI,Universal General Contracting,20977
001Pn000010felmIAA,Paladin Partners,19812
001Pn000010ffDGIAY,REN-TECH Industrial Corp,19852
001Pn000010ffYCIAY,Asset Technologies LLC,19361
001Pn000010ffZmIAI,Holland Community Hospital,19639
001Pn000010ffmpIAA,Bluebeam Inc,20052
001Pn000010ffpvIAA,Mason County Jail,19736
001Pn000010fg1CIAQ,Interkal,19664
001Pn000010fg9JIAQ,Tridium,20026
001Pn000010fgFiIAI,Alcona County,19326
001Pn000010fgIwIAI,CBRE Inc BB#08-1568-DCM0000,19421
001Pn000010fgMCIAY,Honeywell Energy Services,19645
001Pn000010fgPOIAY,Buhler Prince,19402
001Pn000010fgScIAI,APlex,19356
001Pn000010fgUEIAY,Grace Pointe Community,19592
001Pn000010fgVqIAI,Michigan State University,19771
001Pn000010fh1vIAA,Eaton Rapids Public Schools,20911
001Pn000010fh8ZIAQ,"Glomax, Inc.",19393
001Pn000010fhDPIAY,Muskegon County,19774
001Pn000010fhOnIAI,Holland Hospital,20329
001Pn000010fhQJIAY,RW Mechanical,19874
001Pn000010fhWkIAI,EBW Electronics,19514
001Pn000010fhYMIAY,Livonia Outpatient Surgery Cen,19712
001Pn000010fhYPIAY,Asset Protection Specialist,20044
001Pn000010fhgVIAQ,Grand Valley Health Plan,19613
001Pn000010fhoUIAQ,"Applegate, Inc.",19357
001Pn000010fhoaIAA,Newkirk Electric Associates,20373
001Pn000010fhq7IAA,Northville Public Schools,20335
001Pn000010fhzqIAA,Concrete Cutting & Breaking,20070
001Pn000010fhzrIAA,"Advanced Building Control Systems, Inc",20031
001Pn000010fi4cIAA,Bissell Inc,19382
001Pn000010fi9eIAA,Traditions Rivertown Park Senior Living,20343
001Pn000010fiHWIAY,"BER Refrigeration, Inc",19378
001Pn000010fiJ8IAI,Alpena Express,19337
001Pn000010fiKpIAI,Harbor Springs Public Schools,21439
001Pn000010fiO1IAI,W.J. O'Neil Company,20009
001Pn000010fiZHIAY,"Litehouse Foods, Inc",19709
001Pn000010fiasIAA,Manchester Community Schools,19725
001Pn000010ficVIAQ,Rockford UMC,19867
001Pn000010ficaIAA,Amerihealth Caritas,20290
001Pn000010fie8IAA,TRW Fowlerville,19964
001Pn000010fihNIAQ,Greater Michigan Distributor,21409
001Pn000010fiw1IAA,D & W Mechanical,20309
001Pn000010fj8kIAA,Building Performance Team,19403
001Pn000010fj8mIAA,Hirst Electric Co,20110
001Pn000010fjK5IAI,Blain's Farm & Fleet,20237
001Pn000010fjX5IAI,Lake Michigan College,20292
001Pn000010fjdSIAQ,Vicksburg Community Schools,19984
001Pn000010fjf7IAA,MDL Mechanical,21194
001Pn000010fjgeIAA,"Comdec, Inc.",21577
001Pn000010fjiJIAQ,TRANE,20186
001Pn000010fjqJIAQ,Mio AuSable Schools,19762
001Pn000010fk1bIAA,"McKay on Monroe, LLC",19739
001Pn000010fk4oIAA,Bath Community School,19368
001Pn000010fkD3IAI,Macaire Inc,20254
001Pn000010fkMYIAY,Centennial Electric,20064
001Pn000010fkcfIAA,CatchAll,19298
001Pn000010fkeJIAQ,Harper Industrial Construction,19623
001Pn000010fkftIAA,44 Limited,19306
001Pn000010fkjCIAQ,Kendall Electric,20125
001Pn000010fkmNIAQ,Lowell Area Schools,19718
001Pn000010fkpZIAQ,A1 Refrigeration Sales & Service,19309
001Pn000010fkuXIAQ,"Stratford Group, Ltd.",21090
001Pn000010fl2TIAQ,Air Handlers Service Corp,19317
001Pn000010fl5jIAA,Godwin Plumbing & Hardware,19587
001Pn000010fl7KIAQ,Air 1 Mechanical,19318
001Pn000010fl7UIAQ,Grand Rapids Police Department,20332
001Pn000010flM2IAI,FullDraw Electric. Inc.,20103
001Pn000010flQgIAI,Dablon Vineyards,19476
001Pn000010flTkIAI,St Joseph_Benton Harbor YMCA,20021
001Pn000010flTyIAI,Au Gres-Sims School District,20228
001Pn000010flaVIAQ,Les Cheneaux Schools,20249
001Pn000010flgrIAA,Paul Bengel Mechanical,21702
001Pn000010flnJIAQ,W Soule & Co,20197
001Pn000010flqYIAQ,Spencer Redner Electric Inc.,19902
001Pn000010fm3NIAQ,Alternative Mechanical,19349
001Pn000010fm6cIAA,Cenergistic,19425
001Pn000010fm8EIAQ,Goodwill Northern Michigan,19590
001Pn000010fmD4IAI,Design Comfort,19489
001Pn000010fmHtIAI,"AVB, Inc",19362
001Pn000010fmY4IAI,Paw Paw District Library,19442
001Pn000010fmjSIAQ,Prism Analytical Technologies,20155
001Pn000010fmkvIAA,Beachy Automation,19371
001Pn000010fmplIAA,Beaver Lake Hunt Club,19372
001Pn000010fmrNIAQ,Beckwith Hills CRC,19373
001Pn000010fmugIAA,Salvation Army Adult Rehabilitation,20349
001Pn000010fmwFIAQ,Forest Hills Public Schools,19557
001Pn000010fn13IAA,Besser Company USA,19380
001Pn000010fn18IAA,Owen-Ames-Kimball Company,20255
001Pn000010fn2nIAA,Pemtech,20151
001Pn000010fn7WIAQ,California Closets - EMC,19411
001Pn000010fn97IAA,"Bluefield Systems, LLC",19384
001Pn000010fnFZIAY,Boardwell Mechanical Services,19386
001Pn000010fnFaIAI,Fire & Ice Mechanical Inc,19543
001Pn000010fnIpIAI,"MPI Research, Inc.",19770
001Pn000010fnKSIAY,Grand Rapids Chair Company,19601
001Pn000010fnKVIAY,Van`s Plumbing & Heating Inc,19980
001Pn000010fnPFIAY,Boling Vision Center,19389
001Pn000010fnQsIAI,ENERNET Corporation,19522
001Pn000010fndoIAA,"Mckellips & Sons, Inc",19740
001Pn000010fnkJIAQ,DiveoTech,20083
001Pn000010fnnRIAQ,Bronson Healthcare Group Prop,19401
001Pn000010fnsLIAQ,Vliem Heating & Cooling,20289
001Pn000010fnttIAA,Building Logix,19404
001Pn000010fo0LIAQ,Caledonia Township,19410
001Pn000010fo3aIAA,Grand Valley Surgical Center,19597
001Pn000010fo3bIAA,Windy City Wire and Cable,20195
001Pn000010fo5BIAQ,Caledonia Community Schools,19412
001Pn000010foA1IAI,Carman-Ainsworth Community Schools,19414
001Pn000010foBlIAI,Rooster Industries,20166
001Pn000010foJxIAI,Garrison Dental,19574
001Pn000010foQBIAY,Otsego Apartments,19809
001Pn000010foRmIAI,Haviland USA,19625
001Pn000010foVCIAY,Whittemore-Prescott Area Schools,20441
001Pn000010fojVIAQ,Central Wesleyan Church,19426
001Pn000010fomjIAA,Chelsea School District,19428
001Pn000010fooNIAQ,Jonesville Paper Tube,19676
001Pn000010fooSIAQ,All Phase Electric Supply Co,20039
001Pn000010fp2rIAA,City of Dearborn,19436
001Pn000010fp2wIAA,WKW Roof Rail Systems LLC,20010
001Pn000010fp65IAA,City of East Lansing,19437
001Pn000010fp9LIAQ,West Side Beer,19997
001Pn000010fpCXIAY,City of Sault Ste Marie,19445
001Pn000010fpKcIAI,House of Flavors,19648
001Pn000010fpKkIAI,Onicon,20148
001Pn000010fpUHIAY,Clean Rooms International,19454
001Pn000010fpVtIAI,"Climatec, LLC",19456
001Pn000010fpfaIAA,Ecker Mechanical,19515
001Pn000010fpfbIAA,SEI Wired,19884
001Pn000010fpfeIAA,TRW Automotive,19963
001Pn000010fphFIAQ,HighPoint Electric,20109
001Pn000010fpipIAA,Evolve Bank and Trust,19527
001Pn000010fpu5IAA,Cosma Casting Michigan,19466
001Pn000010fpviIAA,RX Comfort Heating & Cooling,19875
001Pn000010fpxLIAQ,Henry Ford Community College,21781
001Pn000010fq3lIAA,CSM Group,19472
001Pn000010fq6zIAA,DA Dodd Inc.,19477
001Pn000010fq73IAA,Reliable Plumbing & Heating,19849
001Pn000010fq8dIAA,Orthopaedic Associates GR,19808
001Pn000010fqDVIAY,Shoemaker Inc,20174
001Pn000010fqdOIAQ,Atlanta Community Schools,20424
001Pn000010fqesIAA,EVF Leanord Equity LLC,19523
001Pn000010fqlJIAQ,Dexter Community Schools,19493
001Pn000010fqlKIAQ,GSMT Camp Anna Behrens,19616
001Pn000010fqmwIAA,Frederick Constuction,19563
001Pn000010fqmzIAA,St. Ignace EMS Council,21460
001Pn000010fqocIAA,Muskegon Community College,20273
001Pn000010fqq9IAA,Dicastal North America,19496
001Pn000010fqv1IAA,Frederik Meijer Gardens,19567
001Pn000010fr1RIAQ,DJ`s Heating and Cooling,19503
001Pn000010fr1WIAQ,TH Eifert Mechanical,20182
001Pn000010frB7IAI,Direct Sourcing Solutions(JCI),19507
001Pn000010frCjIAI,Dundee Community Schools,19508
001Pn000010frEMIAY,Richard Postema & Associates,19854
001Pn000010frHZIAY,East Jackson Community Schools,19511
001Pn000010frHdIAI,DeWitt Public Schools,20301
001Pn000010frKoIAI,Maple Valley Schools,19732
001Pn000010frPdIAI,Egypt Valley Country Club,19518
001Pn000010frT6IAI,Alerton,20037
001Pn000010frcXIAQ,ESS (Environmental Systems Solutions),19525
001Pn000010frnsIAA,Timberwolf Mechanical Services,19951
001Pn000010frr4IAA,Meijer,19748
001Pn000010fruHIAQ,Fennville Public Schools,19536
001Pn000010frxWIAQ,Wolseley Industrial Group,20014
001Pn000010fs3zIAA,Grandville Commodities Inc,19598
001Pn000010fs46IAA,WMPM Mechanical LLC,20013
001Pn000010fs5bIAA,Northlawn United Methodist Church,19793
001Pn000010fs8nIAA,Feyen Zylstra LLC,19539
001Pn000010fsAQIAY,St Catherine Catholic Church,19910
001Pn000010fsC1IAI,Fibre Converters,19540
001Pn000010fsFLIAY,YMCA of Southwest MI,20022
001Pn000010fsGrIAI,Filter and Coating Technology,19542
001Pn000010fsLhIAI,First Presbyterian Church,19548
001Pn000010fsQmIAI,R.W. LaPine Inc*,20167
001Pn000010fsVTIAY,Otsego County,20324
001Pn000010fsdRIAQ,Forest Hills Baptist Church,19556
001Pn000010fsdSIAQ,Immaculate Heart of Mary Churc,19659
001Pn000010ft1pIAA,Crescent Electric Supply Co,20074
001Pn000010ft3KIAQ,Four Winds Casino,20336
001Pn000010ft4uIAA,The H Hotel,19942
001Pn000010ft9hIAA,GDK Construction Co,19576
001Pn000010ftHlIAI,O'Brien Gerst Funeral Home,19580
001Pn000010ftODIAY,Goodrich Quality Theaters,19589
001Pn000010ftWHIAY,Grace Lutheran ChurchofAuburn,19595
001Pn000010fthZIAQ,"GR Equities, LLC c/o Martin Commercial Properties",19606
001Pn000010ftknIAA,Griffiths Mechanical Contracting,19608
001Pn000010fto8IAA,SunMed,19927
001Pn000010ftphIAA,Tendercare Green View,19939
001Pn000010ftw5IAA,GSA General Services Admin,19615
001Pn000010fu5lIAA,Hale Area Schools,19621
001Pn000010fu7QIAQ,Galesburg-Augusta Community School District,20280
001Pn000010fuAbIAI,Hammond Bay Biological Station,19622
001Pn000010fuDuIAI,CEI Electric Co,20063
001Pn000010fuH6IAI,Primera Plastics,19837
001Pn000010fuIoIAI,Graybar Electric Co.,20106
001Pn000010fuKHIAY,Heron Woods,19632
001Pn000010fuNVIAY,Highland Christian Reformed Ch,19634
001Pn000010fuNaIAI,New Buffalo Area Schools,19784
001Pn000010fuPHIAY,Byron Center Township,19408
001Pn000010fuSLIAY,Hoek Heating,19638
001Pn000010fuTyIAI,Ionia Public Schools,19665
001Pn000010fuVZIAY,Holland First Assembly of God,19640
001Pn000010fuaUIAQ,Wolfinger's Hdwe Inc,20196
001Pn000010funJIAQ,Howard Miller,19649
001Pn000010fuozIAA,SB Mechanical Services,20169
001Pn000010futmIAA,Miller Davis,19760
001Pn000010futoIAA,Regency Bluffs,19848
001Pn000010fux6IAA,Michigan State Police (MSP),20286
001Pn000010fuycIAA,Northeast Michigan Community Service Agency,21969
001Pn000010fv53IAA,Ionia Correctional IMAX,19666
001Pn000010fvBVIAY,Jergens Piping Corporation,19669
001Pn000010fvBXIAY,Newaygo Public Schools,19783
001Pn000010fvD7IAI,John E Green Company,19672
001Pn000010fvGLIAY,Johnson Controls GWS LLC,19673
001Pn000010fvMnIAI,Kalamazoo Mechanical Inc,19681
001Pn000010fvReIAI,Powers Engineering & Supply,19833
001Pn000010fvTFIAY,Kalico Kitchen,19682
001Pn000010fvbJIAQ,Kentwood Public Schools,19685
001Pn000010fvbKIAQ,Michigan Pharmacist Associatio,19763
001Pn000010fveYIAQ,Lakeshore Public Schools,19696
001Pn000010fvg9IAA,Kuka Robotics Corporation,19690
001Pn000010fvgOIAQ,Cornerstone University,20338
001Pn000010fvgPIAQ,State of Michigan,20230
001Pn000010fvl1IAA,Ottawa County Road Commission,19800
001Pn000010fvl2IAA,Reliable Service Contractors,20163
001Pn000010fvppIAA,Lacks Enterprises,19692
001Pn000010fvufIAA,Laingsburg Community Schools,19693
001Pn000010fvzVIAQ,Lakeside Academy,19697
001Pn000010fw17IAA,LakeVille Community Schools,19698
001Pn000010fw19IAA,Northeast Michigan Community Mental Health,20224
001Pn000010fw2nIAA,Mechanical System Services,21269
001Pn000010fw2pIAA,Tru Building,19962
001Pn000010fw60IAA,Traverse Bay Area ISD,20972
001Pn000010fwAnIAI,LC Walker Arena_City of Muskeg,19704
001Pn000010fwE1IAI,Leco Corporation,19706
001Pn000010fwHHIAY,Polaris Industries,19831
001Pn000010fwIrIAI,L.J. Rolls Refrigeration Co,19715
001Pn000010fwM9IAI,Jones Electric Company,20121
001Pn000010fwPPIAY,"X-Cel Industries, Inc.",20019
001Pn000010fwR0IAI,Instruments Direct Inc.,20115
001Pn000010fwcDIAQ,Manistee ISD,19726
001Pn000010fwcEIAQ,Peter Basso Associates Inc,19823
001Pn000010fwltIAA,Marshall Law Enforcement,19734
001Pn000010fwqjIAA,Martin Public Schools,19735
001Pn000010fwqmIAA,Excel Electric Inc,20096
001Pn000010fwvZIAQ,Mason Electric,19737
001Pn000010fwvaIAA,Remer Plumbing & Heating,19850
001Pn000010fwxIIAQ,Josh Werner,20122
001Pn000010fxA5IAI,Menominee Area Public Schools,19750
001Pn000010fxBhIAI,Mercy Health Visiting Nurse Services,19751
001Pn000010fxGXIAY,Metro Toyota,19755
001Pn000010fxQDIAY,Monroe County Community College,19766
001Pn000010fxTRIAY,Motus Integrated Technologies,19769
001Pn000010fxYHIAY,Munising Public Schools,19772
001Pn000010fxenIAA,Accu-Air Heating & Cooling INC,22142
001Pn000010fxlDIAQ,Sheridan Community Hospital,19889
001Pn000010fxmrIAA,Linear Electric Inc.,20129
001Pn000010fxq1IAA,National Flavors LLC,19778
001Pn000010fxurIAA,"NCS Construction Services, LLC",19779
001Pn000010fxy6IAA,Ottawa County Central Dispatch,19810
001Pn000010fxzhIAA,Nelson Trane,19780
001Pn000010fy9OIAQ,Parmenter O'Toole,19814
001Pn000010fyKmIAI,SF Supply,20173
001Pn000010fyMHIAY,Nexair Mechanical Corporation,19787
001Pn000010fyR7IAI,National Heritage Academies,19788
001Pn000010fyRAIAY,Bazen Electric Company Inc,20049
001Pn000010fyXZIAY,Niles Precision,19789
001Pn000010fyXaIAI,Scott C. Woods Assoc Mechanica,19882
001Pn000010fyfiIAA,Van Haren Electric Inc,20189
001Pn000010fyirIAA,Northern Lights Arena,19791
001Pn000010fyivIAA,"Kele, Inc.",20124
001Pn000010fypJIAQ,Northern Eye,19792
001Pn000010fysYIAQ,Progressive Heating Cooling & Refrigeration,19839
001Pn000010fyvnIAA,"Shoreline Power Services, Inc.",20175
001Pn000010fz0cIAA,"Raley Brothers, Inc",19845
001Pn000010fz5VIAQ,Lake Michigan Filtration Plant,20334
001Pn000010fz77IAA,Sharpe Collection,19886
001Pn000010fz8iIAA,Byron Center Public Schools,19406
001Pn000010fzGnIAI,BATTLE CREEK COUNTRY CLUB,19369
001Pn000010fzJxIAI,Parker-Arntz Plumbing,19813
001Pn000010fzVFIAY,Pied Piper School,19824
001Pn000010fzYTIAY,Pioneer Incorporated,19825
001Pn000010fzYdIAI,Thierica Display,19947
001Pn000010fzbhIAA,Plasan Carbon Composites,19827
001Pn000010fzdJIAQ,Pleasant Valley Corporation,19828
001Pn000010fzdNIAQ,Michigan Air Products*,19730
001Pn000010fzlVIAQ,Logicraft Industrial Systems,20130
001Pn000010fzrqIAA,Sedgebrook Senior Living,19883
001Pn000010g01VIAQ,ProServices,19840
001Pn000010g03HIAQ,Alpena County Plaza Pool,21122
001Pn000010g0EPIAY,Rene Vanassche & Sons Co,19851
001Pn000010g0O8IAI,Big Rapids Public Schools,20474
001Pn000010g0PmIAI,Eastern Upper Peninsula Intermediate School Dist,21139
001Pn000010g0RJIAY,RJO Mechanical,19861
001Pn000010g0UXIAY,Refrigeration & Mechanical Services LLC,19862
001Pn000010g0ZNIAY,Rochester Community Schools,19865
001Pn000010g0cbIAA,Rockford Construction,19866
001Pn000010g0ceIAA,United Methodist Comm House,19970
001Pn000010g0eDIAQ,RSC Mechanical,19872
001Pn000010g0hVIAQ,Fox Run Senior Living Community,20261
001Pn000010g0kfIAA,San Joaquin County,19879
001Pn000010g0kjIAA,Wise Heating & Cooling Inc,20007
001Pn000010g10sIAA,Forberg Scientific Inc,20101
001Pn000010g1DlIAI,Spirit Airlines,19905
001Pn000010g1LtIAI,"Temperature Services, Inc",19965
001Pn000010g1QhIAI,Ionia County ISD,20325
001Pn000010g1iPIAQ,Greenheck - Unison Comfort,19969
001Pn000010g1thIAA,City of Kalamazoo Water Reclamation,20282
001Pn000010g1tiIAA,East Muskegon Roofing,20086
001Pn000010g1tjIAA,TRMI Inc,19961
001Pn000010g1wwIAA,Consumers Energy,20265
001Pn000010g20IIAQ,Vape Joose Inc,19981
001Pn000010g2BVIAY,Martell Electric LLC,20133
001Pn000010g2GJIAY,Cheboygan Area Schools,20267
001Pn000010g2UoIAI,Alma College,20283
001Pn000010g2g5IAA,"Stuart Mechanical, LLC",19925
001Pn000010g3LzIAI,Kalkaska Public Schools,21392
001Pn000010g3YvIAI,Pro Services,20257
001Pn000010g3YwIAI,AVL Electric LLC,20047
001Pn000010g3kCIAQ,Miller Industries,20140
001Pn000010g3lqIAA,Senva Senors,20172
001Pn000010g3lrIAA,Tekonsha Community Schools,19938
001Pn000010g4OWIAY,Macomb Mechanical,19722
001Pn000010g4TMIAY,Detour Area Schools,21646
001Pn000010g4TQIAY,"Climatec, LLC",21317
001Pn000010g4TSIAY,Visser Heating & Cooling,20190
001Pn000010g4hsIAA,WLP Associates,20011
001Pn000010g5imIAA,"Commercial Control Systems, Inc",20069
001Pn000010g5m5IAA,Dowagiac District Library,20304
001Pn000010g6gTIAQ,Cochrane Supply & Engineering,20067
001Pn000010g6mzIAA,HH Barnum Company,20108
001Pn000010g6rkIAA,RH Electrical Services Inc,20164
001Pn000010g6uvIAA,O'Harrow Construction Co,22156
001Pn000010g6zqIAA,The Win Tavern #33,20006
001Pn000010g6zrIAA,Wieland-Davco Corporation,20003
001Pn000010g7XhIAI,Alpena Supply,20041
001Pn000010g7fvIAA,Michigan Dept Technology Mgmt & Budget (DTMB),20547
001Pn000010g8K4IAI,City of Wyoming,20018
001Pn000010g8aCIAQ,Tuff Automation Inc,19966
001Pn000010g8jqIAA,Grand Valley State University,20297
001Pn000010g9CxIAI,Allegan District Library,20291
001Pn000010g9RWIAY,"OnLogic, Inc",20131
001Pn000010gACBIA2,Careys Pizza Kitchen,19953
001Pn000010gANcIAM,Portage Public Schools,20293
001Pn000010gASJIA2,Vicksburg United Methodist Chu,19985
001Pn000010gAXAIA2,Innovated Energy Controls,20114
001Pn000010gAoxIAE,St Paul Evangelical Lutheran Church,19922
001Pn000010gB9xIAE,Vista Springs Research & Resou,19987
001Pn000010gBeYIAU,St. John Lutheran School,19918
001Pn000010gBhiIAE,Harbor Farmz,20285
001Pn000010gC7ZIAU,Word of Life Church,20227
001Pn000010gCdoIAE,Aldea Coffee,20341
001Pn000010gCxEIAU,Granger Construction,20832
001Pn000010gD5DIAU,Sourced Material,19894
001Pn000010gDGWIA2,Masonic Center,20864
001Pn000010gDRrIAM,Controls Bid,20305
001Pn000010gDy6IAE,Alpena County Regional Airport,20248
001Pn000010gE6AIAU,Tamarack Builders Inc,19932
001Pn000010gE7iIAE,Sand Creek Community Schools,20221
001Pn000010gEHOIA2,Fitzpatrick's Hardware,21759
001Pn000010gEJ1IAM,Cheboygan Otsego Presque Isle Educational Service,20682
001Pn000010gEUJIA2,Grand Rapids Community College,20430
001Pn000010gEUKIA2,North Central Michigan College,20313
001Pn000010gEfdIAE,Eaton Corporation,20087
001Pn000010gEqtIAE,Charlevoix Public Schools,20308
001Pn000010gEsUIAU,F&V Operations,21335
001Pn000010gExLIAU,Van Dyken Mechanical,19978
001Pn000010gFDZIA2,Midland Center For The Arts,19738
001Pn000010gFLbIAM,West Bend Mutual Ins Co,20193
001Pn000010gFVCIA2,Sodexo,19893
001Pn000010gFWpIAM,Fishbowl,21214
001Pn000010gFa5IAE,"Amazon Capital Services, Inc",20217
001Pn000010gFmwIAE,Best Buy Health Inc,21765
001Pn000010gFzuIAE,Mt Zion Baptist Church,20246
001Pn000010gFzvIAE,Delta Temp Services,19487
001Pn000010gGJDIA2,Ed Haass Sales Company,20088
001Pn000010gGSuIAM,Kent County Waste to Energy,21446
001Pn000010gGcbIAE,Cathedral of Saint Andrew,19909
001Pn000010gGhTIAU,Advantech,20029
001Pn000010gH5cIAE,Retail Mechanical Services,20407
001Pn000010gH8pIAE,Allegan County District Courthouse,20888
001Pn000010gHAUIA2,United Postal Services,19972
001Pn000010gHLrIAM,Grand Rapids Public Schools,19612
001Pn000010gHQaIAM,"Valley Mechanical, Inc",19974
001Pn000010gHX0IAM,Munch's Supply Co,21377
001Pn000010gHlYIAU,"Bullock, Logan & Associates",20059
001Pn000010gHtZIAU,Alternatives For Girls,21766
001Pn000010gI4uIAE,Christman Company,20388
001Pn000010gI6ZIAU,Chicago Mechanical,20065
001Pn000010gI9iIAE,ThermalNetics,20878
001Pn000010gIo7IAE,"Thunder Bay Electric, Inc",19950
001Pn000010gIo8IAE,Sherman Heating and Cooling,19890
001Pn000010gIw6IAE,Hillman Schools,21391
001Pn000010gJFSIA2,Inline Electric & Controls,21136
001Pn000010gJNXIA2,Spectrum Industries,19900
001Pn000010gJQkIAM,New Electric Canton LLC,20145
001Pn000010gJU4IAM,West Shore Community College,20017
001Pn000010gJaTIAU,Wolverine Building Group,20015
001Pn000010gJjtIAE,"UICA, Kendall College of Art & Design-FSU",19968
001Pn000010gJyeIAE,Mason County Central Schools,21329
001Pn000010gK53IAE,College for Creative Studies,21659
001Pn000010gK6gIAE,Paw Paw Veterinary Clinic,21459
001Pn000010gK8JIAU,Williamston Community Schools,20005
001Pn000010gKEjIAM,Long Mechanical,21649
001Pn000010gKZjIAM,Motion Dynamics Corporation,20737
001Pn000010gKebIAE,Triangle Electric Inc,20188
001Pn000010gLM8IAM,"Phase II Electric, Inc",20152
001Pn000010gLSZIA2,Newco Design Build LLC,20243
001Pn000010gLSaIAM,Trendway,19959
001Pn000010gLVoIAM,SIemens Industry,20176
001Pn000010gLVqIAM,AirGas,20034
001Pn000010gLXQIA2,B&V Mechanical,20364
001Pn000010gLsRIAU,Medler Electric Company,20135
001Pn000010gMA6IAM,Currrent Electric,20077
001Pn000010gMF7IAM,Grainger,20105
001Pn000010gMTTIA2,James R Desy,20082
001Pn000010gMbZIAU,Valparaiso Community Schools,20268
001Pn000010gMoVIAU,Amphenol Borisch Technologies,20664
001Pn000010gMrdIAE,Anchor Bay School District,21515
001Pn000010gN98IAE,Weinkauf Plumbing & Heating,19992
001Pn000010gNAzIAM,Plumbers Training Local 98,21502
001Pn000010gNB4IAM,West Michigan Lighting,20315
001Pn000010gNHRIA2,Richmond Community Schools,21498
001Pn000010gNHTIA2,Benton Habor-St Joseph YMCA,19915
001Pn000010gNW0IAM,ADI Global Distribution,20030
001Pn000010gNuBIAU,Sparta Area Schools,20295
001Pn000010gO75IAE,Foresight,20274
001Pn000010gO8nIAE,Unity Christian High School,19971
001Pn000010gOINIA2,Terwisscha Construction,19967
001Pn000010gOOrIAM,R.A. Townsend Company,20159
001Pn000010gOTmIAM,Contemporary Controls,20072
001Pn000010gOWsIAM,St. Paul Albanian Catholic Church,21442
001Pn000010gOWxIAM,E3M Solutions LLC,20085
001Pn000010gOqGIAU,Standard Electric,20177
001Pn000010gOv4IAE,Krohne c/o I&C Sales,20126
001Pn000010gOyIIAU,Grand Rapids Home for Veterans,20260
001Pn000010gPMVIA2,Otsego District Public Library,20239
001Pn000010gPfqIAE,Haggard's Plumbing & Heating,20679
001Pn000010gPhWIAU,Superior Central Schools,19928
001Pn000010gQ2SIAU,JP Electric,20123
001Pn000010gQ43IAE,Embassy Suites,20303
001Pn000010gQ44IAE,"Building Systems, LLC",20057
001Pn000010gQ5fIAE,Walter Neller c/o CBRE/Martin,19989
001Pn000010gQFOIA2,Niles Community Schools,20326
001Pn000010gQGvIAM,Paw Paw Fire Department,21338
001Pn000010gQNPIA2,"Gestamp Mason, LLC",21031
001Pn000010gQYoIAM,The Monahan Company,19944
001Pn000010gQs1IAE,A.C. Klopf Inc.,21305
001Pn000010gQyVIAU,"Shaw-Winkler, Inc",19887
001Pn000010gR3NIAU,Owosso Public Schools,19811
001Pn000010gR8DIAU,Fisen,20266
001Pn000010gROHIA2,Mierendorf & CO. P.C.,21284
001Pn000010gS0lIAE,Kent ISD,19684
001Pn000010gSKRIA2,Sheren Plumbing & Heating Inc,19888
001Pn000010gSM0IAM,St Joseph the Worker LLC,20322
001Pn000010gSVgIAM,Kenowa Hills Public Schools,20331
001Pn000010gSiXIAU,McLaren Northern Michigan,21237
001Pn000010gSlmIAE,Pokagon Health Services & Justice Center,20330
001Pn000010gSygIAE,Andrews University,20327
001Pn000010gSyiIAE,The Hinman Company,19943
001Pn000010gT3WIAU,Frank's Key & Lock Shop Inc,20102
001Pn000010gT6kIAE,Copeland,20092
001Pn000010gTBdIAM,Gun Lake Casino,20480
001Pn000010gTDCIA2,Spartan Motors,20342
001Pn000010gTUyIAM,Air Economics,20263
001Pn000010gTY9IAM,St Patrick Church & School,21189
001Pn000010gTYCIA2,Rudyard Area Schools,20229
001Pn000010gTeeIAE,Suburban Heating and Air Condi,19926
001Pn000010gTgEIAU,Walsworth,20245
001Pn000010gThtIAE,Honeywell International Inc,20187
001Pn000010gTpvIAE,TowerPinkster,20242
001Pn000010gU9GIAU,Grand Ledge Public Schools,20665
001Pn000010gUIxIAM,Thunder Bay Therapy & Sports,19935
001Pn000010gUlyIAE,Oakland Community Health Network,20580
001Pn000010gVmsIAE,VanHaren Electric,19979
001Pn000010gVoTIAU,Rains Electric Company,21088
001Pn000010gW9WIAU,Advantage Electric,20032
001Pn000010gWCkIAM,Matrix Consulting Engineers,20312
